label,ch0_norm,ch1_norm,ch2_norm,ch3_norm,ch4_norm,qw,qx,qy,qz
U,0.0000,0.0000,0.0000,0.9136,1.0000,-0.1409,0.7720,-0.2286,-0.5761
U,0.0000,0.0000,0.0000,0.9136,1.0000,-0.1411,0.7721,-0.2286,-0.5760
U,0.0000,0.0000,0.0000,0.9242,1.0000,-0.1410,0.7726,-0.2283,-0.5754
U,0.0000,0.0000,0.0000,0.9260,1.0000,-0.1408,0.7726,-0.2285,-0.5754
U,0.0000,0.0000,0.0000,0.9213,1.0000,-0.1407,0.7729,-0.2283,-0.5751
U,0.0000,0.0000,0.0000,0.9224,1.0000,-0.1406,0.7730,-0.2284,-0.5749
U,0.0000,0.0000,0.0000,0.9201,1.0000,-0.1407,0.7715,-0.2291,-0.5766
U,0.0000,0.0000,0.0000,0.9195,1.0000,-0.1407,0.7723,-0.2293,-0.5755
U,0.0000,0.0000,0.0000,0.9177,1.0000,-0.1403,0.7723,-0.2287,-0.5759
U,0.0000,0.0000,0.0000,0.9207,1.0000,-0.1396,0.7723,-0.2281,-0.5762
U,0.3333,0.0000,0.0000,0.9248,1.0000,-0.1330,0.7748,-0.2251,-0.5756
U,0.2754,0.0000,0.0000,0.9242,1.0000,-0.1311,0.7730,-0.2259,-0.5781
U,0.0870,0.0000,0.0000,0.9248,1.0000,-0.1322,0.7748,-0.2255,-0.5756
U,0.0435,0.0000,0.0000,0.9236,1.0000,-0.1343,0.7772,-0.2263,-0.5715
U,0.0725,0.0000,0.0000,0.9207,1.0000,-0.1353,0.7760,-0.2273,-0.5726
U,0.0435,0.0000,0.0000,0.9183,1.0000,-0.1360,0.7758,-0.2278,-0.5724
U,0.0000,0.0000,0.0000,0.9177,1.0000,-0.1364,0.7759,-0.2280,-0.5721
U,0.0000,0.0000,0.0000,0.9153,1.0000,-0.1357,0.7737,-0.2281,-0.5752
U,0.0000,0.0000,0.0000,0.9153,1.0000,-0.1368,0.7737,-0.2293,-0.5746
U,0.0000,0.0000,0.0000,0.9260,1.0000,-0.1382,0.7732,-0.2316,-0.5739
U,0.0000,0.0000,0.0000,0.9301,1.0000,-0.1382,0.7701,-0.2332,-0.5774
U,0.0000,0.0000,0.0000,0.9248,1.0000,-0.1390,0.7715,-0.2335,-0.5753
U,0.0000,0.0000,0.0000,0.9284,1.0000,-0.1403,0.7720,-0.2346,-0.5739
U,0.0000,0.0000,0.0000,0.9307,1.0000,-0.1406,0.7705,-0.2352,-0.5756
U,0.0000,0.0000,0.0000,0.9278,1.0000,-0.1410,0.7711,-0.2354,-0.5746
U,0.0000,0.0000,0.0000,0.9224,1.0000,-0.1410,0.7714,-0.2349,-0.5744
U,0.0000,0.0000,0.0000,0.9224,1.0000,-0.1413,0.7708,-0.2354,-0.5748
U,0.0000,0.0000,0.0000,0.9189,1.0000,-0.1415,0.7706,-0.2356,-0.5750
U,0.0000,0.0000,0.0000,0.9159,1.0000,-0.1411,0.7712,-0.2354,-0.5745
U,0.0000,0.0000,0.0000,0.9130,1.0000,-0.1409,0.7711,-0.2355,-0.5746
U,0.0000,0.2906,0.0000,0.9147,1.0000,-0.1414,0.7703,-0.2365,-0.5751
U,0.0000,0.2823,0.0000,0.9159,1.0000,-0.1412,0.7709,-0.2366,-0.5742
U,0.0000,0.2474,0.0000,0.9165,1.0000,-0.1402,0.7705,-0.2357,-0.5754
U,0.0000,0.2762,0.0000,0.9153,1.0000,-0.1398,0.7708,-0.2354,-0.5753
U,0.0000,0.2608,0.0000,0.9142,1.0000,-0.1401,0.7706,-0.2359,-0.5751
U,0.0000,0.2906,0.0000,0.9142,1.0000,-0.1385,0.7695,-0.2343,-0.5778
U,0.0000,0.3326,0.0000,0.9106,1.0000,-0.1395,0.7687,-0.2358,-0.5779
U,0.0000,0.3152,0.0000,0.9088,1.0000,-0.1396,0.7699,-0.2354,-0.5765
U,0.0000,0.3060,0.0000,0.9088,1.0000,-0.1391,0.7703,-0.2344,-0.5765
U,0.0000,0.2885,0.0000,0.9035,1.0000,-0.1393,0.7698,-0.2344,-0.5770
U,0.0000,0.2803,0.0000,0.9023,1.0000,-0.1398,0.7692,-0.2346,-0.5778
U,0.0000,0.2813,0.0000,0.9017,1.0000,-0.1394,0.7698,-0.2338,-0.5774
U,0.0000,0.2936,0.0000,0.8976,1.0000,-0.1398,0.7698,-0.2347,-0.5768
U,0.0000,0.3542,0.0000,0.9011,1.0000,-0.1404,0.7681,-0.2360,-0.5784
U,0.0000,0.3409,0.0000,0.9029,1.0000,-0.1398,0.7697,-0.2352,-0.5768
U,0.0000,0.3306,0.0000,0.9017,1.0000,-0.1388,0.7697,-0.2339,-0.5776
U,0.0000,0.3152,0.0000,0.9011,1.0000,-0.1396,0.7698,-0.2350,-0.5768
U,0.0000,0.3152,0.0000,0.9053,1.0000,-0.1406,0.7705,-0.2360,-0.5752
U,0.0000,0.2813,0.0000,0.9047,1.0000,-0.1406,0.7704,-0.2360,-0.5753
U,0.0000,0.2433,0.0000,0.9011,1.0000,-0.1400,0.7708,-0.2351,-0.5754
U,0.0000,0.2187,0.0000,0.9017,1.0000,-0.1401,0.7704,-0.2354,-0.5757
U,0.0000,0.2125,0.0000,0.8988,1.0000,-0.1400,0.7694,-0.2355,-0.5770
U,0.0000,0.2136,0.0000,0.8993,1.0000,-0.1398,0.7701,-0.2356,-0.5761
U,0.0000,0.1992,0.0000,0.8982,1.0000,-0.1399,0.7693,-0.2358,-0.5770
U,0.0000,0.2197,0.0000,0.9041,1.0000,-0.1398,0.7697,-0.2355,-0.5768
U,0.0000,0.2084,0.0000,0.8999,1.0000,-0.1398,0.7699,-0.2351,-0.5766
U,0.0000,0.2043,0.0000,0.9035,1.0000,-0.1399,0.7700,-0.2349,-0.5765
U,0.0000,0.2023,0.0000,0.9041,1.0000,-0.1398,0.7697,-0.2351,-0.5769
U,0.0000,0.2146,0.0000,0.9029,1.0000,-0.1398,0.7703,-0.2350,-0.5760
U,0.0000,0.1869,0.0000,0.9059,1.0000,-0.1400,0.7697,-0.2358,-0.5765
U,0.0000,0.1848,0.0000,0.9023,1.0000,-0.1396,0.7697,-0.2355,-0.5768
U,0.0000,0.1735,0.0000,0.9023,1.0000,-0.1400,0.7698,-0.2363,-0.5762
U,0.0000,0.1468,0.0000,0.9029,1.0000,-0.1399,0.7696,-0.2361,-0.5765
U,0.0000,0.1304,0.0000,0.9005,1.0000,-0.1400,0.7694,-0.2360,-0.5768
U,0.0000,0.1314,0.0000,0.8993,1.0000,-0.1403,0.7695,-0.2361,-0.5766
U,0.0000,0.1253,0.0000,0.9005,1.0000,-0.1404,0.7691,-0.2365,-0.5769
U,0.0000,0.1201,0.0000,0.8970,1.0000,-0.1401,0.7692,-0.2367,-0.5767
U,0.0000,0.1109,0.0000,0.8993,1.0000,-0.1398,0.7693,-0.2363,-0.5769
U,0.0000,0.1150,0.0000,0.8958,1.0000,-0.1396,0.7694,-0.2359,-0.5770
U,0.0000,0.1047,0.0000,0.8964,1.0000,-0.1397,0.7696,-0.2358,-0.5767
U,0.0000,0.1129,0.0000,0.8958,1.0000,-0.1398,0.7700,-0.2357,-0.5762
U,0.0000,0.1057,0.0000,0.8976,1.0000,-0.1399,0.7696,-0.2357,-0.5768
U,0.0000,0.1109,0.0000,0.8970,1.0000,-0.1392,0.7697,-0.2349,-0.5771
U,0.0000,0.1129,0.0000,0.8952,1.0000,-0.1398,0.7691,-0.2357,-0.5775
U,0.0000,0.1088,0.0000,0.8922,1.0000,-0.1396,0.7689,-0.2355,-0.5778
U,0.0000,0.1099,0.0000,0.8917,1.0000,-0.1395,0.7691,-0.2355,-0.5776
U,0.0000,0.1150,0.0000,0.8922,1.0000,-0.1400,0.7687,-0.2362,-0.5778
U,0.0000,0.1242,0.0000,0.8911,1.0000,-0.1400,0.7688,-0.2363,-0.5776
U,0.0000,0.1078,0.0000,0.8911,1.0000,-0.1401,0.7682,-0.2365,-0.5782
U,0.0000,0.1068,0.0000,0.8911,1.0000,-0.1398,0.7682,-0.2359,-0.5785
U,0.0000,0.1037,0.0000,0.8911,1.0000,-0.1403,0.7682,-0.2363,-0.5782
U,0.0000,0.1057,0.0000,0.8911,1.0000,-0.1399,0.7679,-0.2360,-0.5789
U,0.0000,0.0965,0.0000,0.8922,1.0000,-0.1400,0.7682,-0.2365,-0.5783
U,0.0000,0.0739,0.0000,0.8922,1.0000,-0.1398,0.7679,-0.2360,-0.5789
U,0.0000,0.0554,0.0000,0.8934,1.0000,-0.1400,0.7679,-0.2355,-0.5791
U,0.0000,0.0678,0.0000,0.8922,1.0000,-0.1411,0.7679,-0.2363,-0.5784
U,0.0000,0.0493,0.0000,0.8917,1.0000,-0.1409,0.7678,-0.2363,-0.5787
U,0.0000,0.0164,0.0000,0.8940,1.0000,-0.1403,0.7677,-0.2357,-0.5792
U,0.0000,0.0103,0.0000,0.8946,1.0000,-0.1395,0.7676,-0.2347,-0.5798
U,0.0000,0.0072,0.0000,0.8922,1.0000,-0.1396,0.7672,-0.2352,-0.5801
U,0.0000,0.0000,0.0000,0.8905,1.0000,-0.1391,0.7672,-0.2352,-0.5803
U,0.0000,0.0000,0.0000,0.8905,1.0000,-0.1390,0.7670,-0.2350,-0.5806
U,0.0000,0.0000,0.0000,0.8905,1.0000,-0.1395,0.7676,-0.2355,-0.5795
U,0.0000,0.0000,0.0000,0.8881,1.0000,-0.1393,0.7672,-0.2354,-0.5802
U,0.0000,0.0000,0.0000,0.8869,1.0000,-0.1387,0.7670,-0.2349,-0.5807
U,0.0000,0.0000,0.0000,0.8840,1.0000,-0.1389,0.7670,-0.2352,-0.5806
U,0.0000,0.0000,0.0000,0.8834,1.0000,-0.1385,0.7670,-0.2351,-0.5807
U,0.0000,0.0000,0.0000,0.8798,1.0000,-0.1407,0.7661,-0.2411,-0.5789
U,0.0000,0.0000,0.0000,0.8798,1.0000,-0.1401,0.7668,-0.2400,-0.5786
U,0.0000,0.0000,0.0000,0.8804,1.0000,-0.1408,0.7669,-0.2405,-0.5781
U,0.0000,0.0000,0.0000,0.8798,1.0000,-0.1410,0.7668,-0.2402,-0.5783
U,0.0000,0.0000,0.0000,0.8851,1.0000,-0.1413,0.7664,-0.2402,-0.5788
U,0.0000,0.0000,0.0000,0.8917,1.0000,-0.1412,0.7659,-0.2402,-0.5795
U,0.0000,0.0000,0.0000,0.8893,1.0000,-0.1409,0.7648,-0.2411,-0.5805
U,0.0000,0.0000,0.0000,0.8881,1.0000,-0.1400,0.7653,-0.2405,-0.5804
U,0.0000,0.0000,0.0000,0.8875,1.0000,-0.1402,0.7655,-0.2415,-0.5797
U,0.0000,0.0000,0.0000,0.8887,1.0000,-0.1407,0.7645,-0.2428,-0.5803
U,0.0000,0.0000,0.0000,0.8899,1.0000,-0.1395,0.7649,-0.2415,-0.5807
U,0.0000,0.0000,0.0000,0.8857,1.0000,-0.1401,0.7654,-0.2420,-0.5797
U,0.0000,0.0000,0.0000,0.8828,1.0000,-0.1404,0.7648,-0.2427,-0.5801
U,0.0000,0.0000,0.0000,0.8798,1.0000,-0.1403,0.7643,-0.2427,-0.5807
U,0.0000,0.0000,0.0000,0.8792,1.0000,-0.1402,0.7648,-0.2423,-0.5803
U,0.0000,0.0000,0.0000,0.8786,1.0000,-0.1408,0.7643,-0.2432,-0.5804
U,0.0000,0.0000,0.0000,0.8780,1.0000,-0.1407,0.7641,-0.2434,-0.5806
U,0.0000,0.0000,0.0000,0.8769,1.0000,-0.1401,0.7645,-0.2425,-0.5807
U,0.0000,0.0000,0.0000,0.8769,1.0000,-0.1403,0.7643,-0.2424,-0.5808
U,0.0000,0.0000,0.0000,0.8774,1.0000,-0.1405,0.7643,-0.2429,-0.5806
U,0.0000,0.0000,0.0000,0.8792,1.0000,-0.1400,0.7645,-0.2419,-0.5809
U,0.0000,0.0000,0.0000,0.8751,1.0000,-0.1402,0.7645,-0.2421,-0.5807
U,0.0000,0.0000,0.0000,0.8763,1.0000,-0.1398,0.7643,-0.2419,-0.5812
U,0.0000,0.0000,0.0000,0.8763,1.0000,-0.1401,0.7649,-0.2420,-0.5803
U,0.0000,0.0000,0.0000,0.8751,1.0000,-0.1401,0.7642,-0.2422,-0.5811
U,0.0000,0.0000,0.0000,0.8751,1.0000,-0.1395,0.7645,-0.2415,-0.5811
U,0.0000,0.0000,0.0000,0.8769,1.0000,-0.1394,0.7645,-0.2416,-0.5811
U,0.0000,0.0000,0.0000,0.8751,1.0000,-0.1392,0.7643,-0.2412,-0.5816
U,0.0000,0.0000,0.0000,0.8792,1.0000,-0.1396,0.7642,-0.2416,-0.5815
U,0.0000,0.0000,0.0000,0.8798,1.0000,-0.1390,0.7644,-0.2408,-0.5817
U,0.0000,0.0000,0.0000,0.8816,1.0000,-0.1389,0.7644,-0.2404,-0.5819
U,0.0000,0.0000,0.0000,0.8816,1.0000,-0.1394,0.7645,-0.2411,-0.5813
U,0.0000,0.0000,0.0000,0.8804,1.0000,-0.1392,0.7645,-0.2410,-0.5815
U,0.0000,0.0000,0.0000,0.8822,1.0000,-0.1395,0.7646,-0.2418,-0.5809
U,0.0000,0.0000,0.0000,0.8798,1.0000,-0.1398,0.7640,-0.2421,-0.5815
U,0.0000,0.0000,0.0000,0.8792,1.0000,-0.1396,0.7640,-0.2419,-0.5817
U,0.0000,0.0000,0.0000,0.8804,1.0000,-0.1396,0.7640,-0.2418,-0.5816
U,0.0000,0.0000,0.0000,0.8822,1.0000,-0.1398,0.7635,-0.2421,-0.5822
U,0.0000,0.0000,0.0000,0.8822,1.0000,-0.1395,0.7639,-0.2419,-0.5818
U,0.0000,0.0000,0.0000,0.8822,1.0000,-0.1400,0.7634,-0.2424,-0.5821
U,0.0000,0.0000,0.0000,0.8810,1.0000,-0.1395,0.7637,-0.2416,-0.5822
U,0.0000,0.0000,0.0000,0.8857,1.0000,-0.1398,0.7626,-0.2422,-0.5833
U,0.0000,0.0000,0.0000,0.8857,1.0000,-0.1384,0.7595,-0.2420,-0.5878
U,0.0000,0.0749,0.0000,0.8851,1.0000,-0.1396,0.7587,-0.2445,-0.5875
U,0.0000,0.0842,0.0000,0.8834,1.0000,-0.1392,0.7589,-0.2437,-0.5876
U,0.0000,0.0565,0.0000,0.8810,1.0000,-0.1390,0.7591,-0.2435,-0.5875
U,0.0000,0.0657,0.0000,0.8822,1.0000,-0.1392,0.7592,-0.2442,-0.5870
U,0.0000,0.0862,0.0000,0.8792,1.0000,-0.1385,0.7594,-0.2435,-0.5872
U,0.0000,0.0934,0.0000,0.8792,1.0000,-0.1383,0.7593,-0.2432,-0.5876
U,0.0000,0.0770,0.0000,0.8780,1.0000,-0.1385,0.7588,-0.2435,-0.5881
U,0.0000,0.0688,0.0000,0.8769,1.0000,-0.1381,0.7593,-0.2428,-0.5878
U,0.0000,0.1006,0.0000,0.8786,1.0000,-0.1384,0.7590,-0.2432,-0.5879
U,0.0000,0.1016,0.0000,0.8786,1.0000,-0.1387,0.7594,-0.2436,-0.5871
U,0.0000,0.1047,0.0000,0.8769,1.0000,-0.1392,0.7593,-0.2443,-0.5869
U,0.0000,0.0903,0.0000,0.8798,1.0000,-0.1399,0.7586,-0.2451,-0.5872
U,0.0000,0.0503,0.0000,0.8780,1.0000,-0.1390,0.7590,-0.2437,-0.5876
U,0.0000,0.0339,0.0000,0.8733,1.0000,-0.1396,0.7595,-0.2442,-0.5865
U,0.0000,0.0123,0.0000,0.8739,1.0000,-0.1403,0.7583,-0.2452,-0.5875
U,0.0000,0.0133,0.0000,0.8727,1.0000,-0.1397,0.7591,-0.2443,-0.5870
U,0.0000,0.0000,0.0000,0.8721,1.0000,-0.1398,0.7583,-0.2441,-0.5881
U,0.0000,0.0000,0.0000,0.8709,1.0000,-0.1401,0.7578,-0.2445,-0.5885
U,0.0000,0.0000,0.0000,0.8709,1.0000,-0.1400,0.7580,-0.2444,-0.5883
U,0.0000,0.0000,0.0000,0.8786,1.0000,-0.1395,0.7579,-0.2437,-0.5888
U,0.0000,0.0000,0.0000,0.8751,1.0000,-0.1396,0.7581,-0.2436,-0.5886
U,0.0000,0.0000,0.0000,0.8751,1.0000,-0.1397,0.7580,-0.2433,-0.5888
U,0.0000,0.0000,0.0000,0.8769,1.0000,-0.1402,0.7580,-0.2435,-0.5887
U,0.0000,0.0000,0.0000,0.8739,1.0000,-0.1400,0.7578,-0.2434,-0.5891
U,0.0000,0.0000,0.0000,0.8757,1.0000,-0.1396,0.7577,-0.2429,-0.5894
U,0.0000,0.0000,0.0000,0.8721,1.0000,-0.1400,0.7575,-0.2435,-0.5894
U,0.0000,0.0000,0.0000,0.8709,1.0000,-0.1400,0.7579,-0.2435,-0.5888
U,0.0000,0.0000,0.0000,0.8709,1.0000,-0.1399,0.7570,-0.2434,-0.5900
U,0.0000,0.0000,0.0000,0.8709,1.0000,-0.1397,0.7580,-0.2432,-0.5889
U,0.0000,0.0000,0.0000,0.8715,1.0000,-0.1399,0.7574,-0.2440,-0.5892
U,0.0000,0.0000,0.0000,0.8709,1.0000,-0.1398,0.7574,-0.2444,-0.5891
U,0.0000,0.0000,0.0000,0.8757,1.0000,-0.1407,0.7574,-0.2456,-0.5883
U,0.0000,0.0000,0.0000,0.8810,1.0000,-0.1398,0.7581,-0.2445,-0.5882
U,0.0000,0.0000,0.0000,0.8792,1.0000,-0.1391,0.7578,-0.2443,-0.5889
U,0.0000,0.0000,0.0000,0.8786,1.0000,-0.1398,0.7578,-0.2447,-0.5886
U,0.0000,0.0000,0.0000,0.8774,1.0000,-0.1396,0.7581,-0.2441,-0.5884
U,0.0000,0.0000,0.0000,0.8774,1.0000,-0.1392,0.7578,-0.2436,-0.5892
U,0.0000,0.0000,0.0000,0.8786,1.0000,-0.1391,0.7578,-0.2438,-0.5890
U,0.0000,0.0000,0.0000,0.8757,1.0000,-0.1398,0.7576,-0.2449,-0.5886
U,0.0000,0.0000,0.0000,0.8745,1.0000,-0.1394,0.7582,-0.2444,-0.5881
U,0.0000,0.0000,0.0000,0.8727,1.0000,-0.1393,0.7584,-0.2444,-0.5880
U,0.0000,0.0000,0.0000,0.8715,1.0000,-0.1398,0.7578,-0.2449,-0.5884
U,0.0000,0.0000,0.0000,0.8763,1.0000,-0.1394,0.7581,-0.2449,-0.5881
U,0.0000,0.0000,0.0000,0.8816,1.0000,-0.1392,0.7572,-0.2463,-0.5887
U,0.0000,0.0000,0.0000,0.8804,1.0000,-0.1390,0.7569,-0.2473,-0.5888
U,0.0000,0.0000,0.0000,0.8792,1.0000,-0.1378,0.7590,-0.2454,-0.5870
U,0.0000,0.0000,0.0000,0.8780,1.0000,-0.1371,0.7587,-0.2443,-0.5881
U,0.0000,0.0000,0.0000,0.8769,1.0000,-0.1370,0.7590,-0.2441,-0.5878
U,0.0000,0.0000,0.0000,0.8757,1.0000,-0.1368,0.7596,-0.2437,-0.5872
U,0.0000,0.0000,0.0000,0.8751,1.0000,-0.1376,0.7587,-0.2440,-0.5882
U,0.0000,0.0000,0.0000,0.8763,1.0000,-0.1374,0.7589,-0.2442,-0.5878
U,0.0000,0.0000,0.0000,0.8721,1.0000,-0.1375,0.7584,-0.2447,-0.5883
U,0.0000,0.0000,0.0000,0.8739,1.0000,-0.1373,0.7585,-0.2444,-0.5883
U,0.0000,0.0000,0.0000,0.8763,1.0000,-0.1369,0.7588,-0.2439,-0.5883
U,0.0000,0.0000,0.0000,0.8751,1.0000,-0.1371,0.7581,-0.2435,-0.5893
U,0.0290,0.0000,0.0000,0.8763,1.0000,-0.1376,0.7585,-0.2432,-0.5887
U,0.0435,0.0000,0.0000,0.8786,1.0000,-0.1373,0.7577,-0.2426,-0.5900
U,0.0725,0.0000,0.0000,0.8763,1.0000,-0.1366,0.7582,-0.2417,-0.5900
U,0.0000,0.0082,0.0000,0.8769,1.0000,-0.1356,0.7593,-0.2403,-0.5894
U,0.0000,0.0483,0.0000,0.8816,1.0000,-0.1346,0.7597,-0.2385,-0.5898
U,0.0725,0.0524,0.0000,0.8917,1.0000,-0.1335,0.7595,-0.2376,-0.5906
U,0.0000,0.0411,0.0000,0.8911,1.0000,-0.1318,0.7588,-0.2365,-0.5924
U,0.0000,0.0544,0.0000,0.8893,1.0000,-0.1328,0.7582,-0.2382,-0.5923
U,0.0000,0.0585,0.0000,0.8917,1.0000,-0.1337,0.7582,-0.2395,-0.5914
U,0.0000,0.0226,0.0000,0.8816,1.0000,-0.1331,0.7586,-0.2387,-0.5915
U,0.0000,0.0092,0.0000,0.8786,1.0000,-0.1343,0.7589,-0.2401,-0.5902
U,0.0000,0.0000,0.0000,0.8751,1.0000,-0.1351,0.7584,-0.2418,-0.5900
U,0.0000,0.0000,0.0000,0.8739,1.0000,-0.1343,0.7587,-0.2410,-0.5901
U,0.0000,0.0000,0.0000,0.8739,1.0000,-0.1353,0.7593,-0.2424,-0.5885
U,0.0000,0.0000,0.0000,0.8727,1.0000,-0.1354,0.7578,-0.2431,-0.5901
U,0.0000,0.0000,0.0000,0.8715,1.0000,-0.1349,0.7582,-0.2427,-0.5900
U,0.0000,0.0000,0.0000,0.8733,1.0000,-0.1357,0.7581,-0.2439,-0.5895
U,0.0000,0.0000,0.0000,0.8739,1.0000,-0.1354,0.7582,-0.2438,-0.5894
U,0.0000,0.0000,0.0000,0.8709,1.0000,-0.1357,0.7586,-0.2441,-0.5887
U,0.0000,0.0000,0.0000,0.8703,1.0000,-0.1359,0.7604,-0.2436,-0.5865
U,0.0000,0.0000,0.0000,0.8727,1.0000,-0.1357,0.7601,-0.2431,-0.5870
U,0.0000,0.0000,0.0000,0.8763,1.0000,-0.1349,0.7616,-0.2426,-0.5856
U,0.0000,0.0000,0.0000,0.8733,1.0000,-0.1347,0.7612,-0.2431,-0.5859
U,0.0000,0.0000,0.0000,0.8727,1.0000,-0.1347,0.7605,-0.2430,-0.5869
U,0.0000,0.0000,0.0000,0.8751,1.0000,-0.1346,0.7609,-0.2432,-0.5863
U,0.0000,0.0000,0.0000,0.8769,1.0000,-0.1348,0.7606,-0.2442,-0.5863
U,0.0000,0.0000,0.0000,0.8792,1.0000,-0.1348,0.7604,-0.2446,-0.5864
U,0.0000,0.0000,0.0000,0.8834,1.0000,-0.1342,0.7612,-0.2441,-0.5856
U,0.0000,0.0000,0.0000,0.8863,1.0000,-0.1338,0.7610,-0.2433,-0.5863
U,0.0000,0.0000,0.0000,0.8840,1.0000,-0.1335,0.7614,-0.2430,-0.5859
U,0.0000,0.0000,0.0000,0.8828,1.0000,-0.1348,0.7605,-0.2451,-0.5860
U,0.0000,0.0000,0.0000,0.8834,1.0000,-0.1342,0.7605,-0.2441,-0.5866
U,0.0000,0.0000,0.0000,0.8804,1.0000,-0.1351,0.7614,-0.2458,-0.5845
U,0.0000,0.0000,0.0000,0.8792,1.0000,-0.1346,0.7612,-0.2453,-0.5851
U,0.0000,0.0000,0.0000,0.8810,1.0000,-0.1339,0.7614,-0.2446,-0.5852
U,0.0000,0.0000,0.0000,0.8745,1.0000,-0.1347,0.7618,-0.2455,-0.5842
U,0.0000,0.0000,0.0000,0.8751,1.0000,-0.1344,0.7613,-0.2457,-0.5848
U,0.0000,0.0000,0.0000,0.8745,1.0000,-0.1340,0.7614,-0.2449,-0.5851
U,0.0000,0.0000,0.0000,0.8739,1.0000,-0.1341,0.7604,-0.2448,-0.5864
U,0.0000,0.0000,0.0000,0.8727,1.0000,-0.1341,0.7608,-0.2445,-0.5861
U,0.0000,0.0000,0.0000,0.8715,1.0000,-0.1340,0.7608,-0.2446,-0.5860
U,0.0000,0.0000,0.0000,0.8715,1.0000,-0.1335,0.7607,-0.2441,-0.5865
U,0.0000,0.0000,0.0000,0.8739,1.0000,-0.1342,0.7609,-0.2451,-0.5856
U,0.0000,0.0000,0.0000,0.8899,1.0000,-0.1339,0.7591,-0.2443,-0.5884
U,0.0000,0.0000,0.0000,0.8881,1.0000,-0.1325,0.7594,-0.2424,-0.5891
U,0.0000,0.0000,0.0000,0.8840,1.0000,-0.1331,0.7596,-0.2428,-0.5885
U,0.0000,0.0000,0.0000,0.8834,1.0000,-0.1328,0.7592,-0.2422,-0.5893
U,0.0000,0.0000,0.0000,0.8845,1.0000,-0.1330,0.7601,-0.2427,-0.5880
U,0.0000,0.0000,0.0000,0.8822,1.0000,-0.1328,0.7600,-0.2430,-0.5880
U,0.0000,0.0000,0.0000,0.8822,1.0000,-0.1326,0.7594,-0.2433,-0.5886
U,0.0000,0.0000,0.0000,0.8804,1.0000,-0.1323,0.7598,-0.2432,-0.5882
U,0.0000,0.0000,0.0000,0.8845,1.0000,-0.1328,0.7595,-0.2443,-0.5881
U,0.2319,0.0000,0.0000,0.8715,1.0000,-0.1304,0.7591,-0.2503,-0.5866
U,0.1159,0.0000,0.0000,0.8721,1.0000,-0.1302,0.7580,-0.2504,-0.5880
U,0.1014,0.0000,0.0000,0.8727,1.0000,-0.1295,0.7582,-0.2498,-0.5881
U,0.1014,0.0000,0.0000,0.8733,1.0000,-0.1304,0.7567,-0.2516,-0.5892
U,0.0435,0.0000,0.0000,0.8686,1.0000,-0.1307,0.7563,-0.2519,-0.5895
U,0.0580,0.0000,0.0000,0.8674,1.0000,-0.1309,0.7562,-0.2512,-0.5898
U,0.0870,0.0000,0.0000,0.8656,1.0000,-0.1321,0.7561,-0.2512,-0.5897
U,0.0580,0.0000,0.0000,0.8632,1.0000,-0.1327,0.7563,-0.2510,-0.5893
U,0.0000,0.0000,0.0000,0.8603,1.0000,-0.1329,0.7565,-0.2513,-0.5891
U,0.0000,0.0000,0.0000,0.8597,1.0000,-0.1331,0.7560,-0.2516,-0.5894
U,0.0000,0.0000,0.0000,0.8573,1.0000,-0.1332,0.7563,-0.2522,-0.5888
U,0.0000,0.0000,0.0000,0.8561,1.0000,-0.1330,0.7560,-0.2524,-0.5892
U,0.0000,0.0000,0.0000,0.8555,1.0000,-0.1335,0.7560,-0.2532,-0.5887
U,0.0000,0.0000,0.0000,0.8555,1.0000,-0.1336,0.7557,-0.2538,-0.5888
U,0.0000,0.0000,0.0000,0.8615,1.0000,-0.1340,0.7553,-0.2548,-0.5887
U,0.0000,0.0000,0.0000,0.8615,1.0000,-0.1332,0.7551,-0.2537,-0.5897
U,0.0000,0.0000,0.0000,0.8591,1.0000,-0.1329,0.7544,-0.2526,-0.5911
U,0.0000,0.0000,0.0000,0.8579,1.0000,-0.1336,0.7547,-0.2537,-0.5901
U,0.0000,0.0000,0.0000,0.8567,1.0000,-0.1333,0.7548,-0.2534,-0.5901
U,0.0000,0.0000,0.0000,0.8579,1.0000,-0.1331,0.7550,-0.2531,-0.5901
U,0.0000,0.0000,0.0000,0.8544,1.0000,-0.1338,0.7551,-0.2537,-0.5895
U,0.0000,0.0000,0.0000,0.8538,1.0000,-0.1340,0.7549,-0.2537,-0.5897
U,0.0000,0.0000,0.0000,0.8573,1.0000,-0.1338,0.7547,-0.2531,-0.5903
U,0.2609,0.0000,0.0000,0.8579,1.0000,-0.1338,0.7546,-0.2532,-0.5905
U,0.2754,0.0000,0.0000,0.8597,1.0000,-0.1345,0.7543,-0.2545,-0.5901
U,0.0000,0.0000,0.0000,0.8609,1.0000,-0.1341,0.7554,-0.2535,-0.5891
U,0.0000,0.0000,0.0000,0.8591,1.0000,-0.1348,0.7556,-0.2541,-0.5885
U,0.0000,0.0000,0.0000,0.8579,1.0000,-0.1344,0.7555,-0.2537,-0.5889
U,0.0000,0.0000,0.0000,0.8567,1.0000,-0.1348,0.7552,-0.2546,-0.5887
U,0.0000,0.0000,0.0000,0.8573,1.0000,-0.1356,0.7540,-0.2547,-0.5901
U,0.0000,0.0000,0.0000,0.8579,1.0000,-0.1357,0.7545,-0.2540,-0.5898
U,0.0000,0.0000,0.0000,0.8544,1.0000,-0.1358,0.7541,-0.2544,-0.5901
